	CHRF_R_02_056_35	CHRF_R_02_056_02	s01_016_31	PID_1316_01-038-03	PID_1316_02-115-31	s01_038_31	PID_1316_03-012-01	CHRF_01_056_02	PID_1316_03-038-01	PID_1316_03-016-01	CHRF_03_063_01	PID_1316_02-111-31	PID_1316_02-029-02	PID_1316_01-056-01	PID_1316_01-115-01	PID_1316_01-046-33	CHRF_02_061_02	PID_1316_01-111-33	PID_1316_R-02-070-35	PID_1316_R-02-070-02	A01_008_01	PID_1316_02-012-01	PID_1316_01-046-01	PID_1316_02-093-02	PID_1316_02-038-01	CHRF_02_063_01	s01_016_03	PID_1316_02-111-03	s01_023_35	PID_1316_02-070-35	PID_1316_03-038-03	PID_1316_03-016-03	PID_1316_02-111-33	PID_1316_01-012-01	A02_008_01	PID_1316_01-093-02	PID_1316_03-111-01	A01_007_35	PID_1316_01-111-03	PID_1316_03-115-01	PID_1316_01-070-35	PID_1316_01-070-02	PID_1316_02-038-03	PID_1316_02-016-03	PID_1316_01-061-01	PID_1316_01-115-31	CHRF_02_056_35	PID_1316_01-111-31	A01_008_03	PID_1316_01-056-31	PID_1316_03-061-03	PID_1316_02-111-01	A01_048_01	s01_038_01	PID_1316_02-115-01	s01_016_01	CHRF_02_056_01	PID_1316_01-061-02	PID_1316_D-01-111-01	PID_1316_01-115-32	CHRF_R_02_056_31	PID_1316_01-039-33	PID_1316_02-115-02	s01_038_35	PID_1316_01-034-31	PID_1316_02-111-02	s01_023_03	PID_1316_01-016-02	PID_1316_01-039-01	PID_1316_01-038-02	PID_1316_01-093-01	s01_023_31	PID_1316_01-012-02	s01_029_01	s01_029_36	PID_1316_03-063-03	PID_1316_01-070-01	PID_1316_01-063-01	CHRF_02_063_32	CHRF_02_063_02	CHRF_02_063_35	A01_007_31	PID_1316_02-093-01	PID_1316_01-063-31	PID_1316_02-038-02	s02_007_01	PID_1316_02-012-02	CHRF_R_03_056_01	CHRF_03_061_01	PID_1316_02-070-01	s01_023_01	PID_1316_01-012-32	PID_1316_01-039-31	PID_1316_01-093-31	s01_008_02	CHRF_01_063_32	s01_020_01	PID_1316_03-093-01	PID_1316_01-034-01	PID_1316_R-03-070-01	PID_1316_01-039-03	CHRF_02_061_01	PID_1316_03-070-01	PID_1316_01-063-03	PID_1316_01-115-02	PID_1316_01-111-02	PID_1316_02-029-36	PID_1316_02-029-01	PID_1316_01-056-35
Cluster 556|qnrVC4_1_GQ891757|quinolone	0.0	0.0	0.0	0.0	24.76822540409864	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 557|qnrS1_1_AB187515|quinolone	45.79918490434994	236.2344043535609	471.9854217888757	0.6947846283681092	17.52309824507659	24.850148633709008	67.03626462581416	0.0	717.9526558220725	6.83065025011897	0.0	6.205219762809088	1248.3089000401617	4.539125348370006	0.0	4017.9347787828856	34.80829128896059	4931.234655889791	160.15102196537308	8.8993471588994	13.283256100752597	0.0	1.2768888906589406	7.363041590242213	24.837003134830596	0.0	2.0851316899114924	5.175675209252475	0.0	3.3905130474841965	335.0447233768476	0.0	0.0	22.92511735949676	0	114.10976490705461	6.208159792220799	0.0	2.1019471916449524	278.77272957160096	5.136496434408543	0.0	275.2213277099605	963.0996994548892	11.61500148357941	11988.035053185464	0.0	51.916767089463335	5.544549987039485	561.2697267746086	0.0	8598.1363607343	0	3.666555144725385	0.0	101.10723930940017	3.813022048623495	1.006406708620166	0.0	790.8528859699157	0.0	574.2375256297845	50.035126807549894	0.0	663.2677917351281	90.17790859789343	0	0.0	0.0	5530.080411424113	0.0	0	0.0	5.36645848280466	0.0	12.788921727447557	4.596904979736766	0.0	158.1782627966496	0.0	0.0	0	105.09041765549682	0.0	49.78746761229769	1300.8712704344293	1196.4946214634135	2417.2976876669595	198.97146645978557	176.49084867026755	12.492154779218302	2194.2638957001022	8.674599386252964	233.2686014206084	1117.1710341209687	0.0	5.942001266501918	29.993990167646512	0.0	120.20993508122218	0.0	0.0	0.0	0.0	20.158324834795174	0.0	4.706168930945724	0.0	0.0
Cluster 558|qnrS2_1_DQ485530|quinolone	0.0	0.0	0.0	0.0	336.1402019127672	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5830549748227591	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.336819504467936	0.0	0.0	5.315734636985359	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	2.570590047892766	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 559|cat_1_M11587|phenicol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.0057467223809615	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	6.795594536117738	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 561|cat_3_S48276|phenicol	0.0	17.294805947780617	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.2534161213778976	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5613816088223249	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.971262967879512	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	6.854366219972418	0.0	0.42297316268443863	0.0	0.0	0.0	0.0	2.79336231339965	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.3767490371209978	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 562|cat(pC194)_1_NC_002013|phenicol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.58173242006363	0.0	2.8661213069640032	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2506445133967565	1.284653690676064	0.0	0.6503305488407698	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.1642294741186177	14.85391185121288	0	0.0	0.0	2.1121822355686137	7.006364435721029	1.683795839422201	0.0	0.0	0.0	0.0	4.765407063787671	0.0	0.0	1.1954021209967236	0	153.1046679393237	0.0	0.0	0.0	0	1.936234995234035	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	6.767570602951018	0.0	0.0	18.112894285141603	0.0	0.0	1.549317669343334	9.591379789616154	0.0	0.0	0.0	0.0	0.0	1.7503020680060475	0.0	0.0	20.651235556814967	0.0	0.0	0.0	0.5898209089733332	0.0	0.0	0.0
Cluster 563|cat_5_U35036|phenicol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.211134814467684	0.0	0.0	0.0	2.0609424601249624	0.0	0.9505097661817834	0.0	0.0	0.0	0.0	0.0	1.3272145856455375	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.7976160167385757	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.5956284602037718	0.0	9.171367328706097	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	21.299174682540063	0.0	0.0	0	0.0	1.8185053236661517	0.0	511.2623363157945	0.0	0.0	0.0	0.0	0.0	0.0	111.96467836041714	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.461039794495753	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 564|cat(pC221)_1_X02529|phenicol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.560528467584507	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 565|vat(E)_3_AF153312|macrolide	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1327.1641208776089	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0124995335414648	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	61.27525900534971	0.0	0.0	0.0	98.04890588061572	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	97.18549629792798	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	282.5828529482211	0.0	0.0	0.0	0.0	0.0	218.92532284199288	37.94850264587261	443.2283609739098	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 566|qnrB1_1_DQ351241|quinolone	0.0	0.0	0.8145144958387326	6.1322295460315726	2.2472022312805393	0.0	4.544645075369032	0.0	49.085705173191194	0.0	0.0	0.0	0.0	0.0	0.0	15.022013305501991	30.20901205149844	0.0	87.16098132401557	0.0	0.0	0.0	19.40932799255245	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.881250180820874	0.0	0.0	0.0	0	2645.9586453702195	0.0	0.0	0.0	15.728480004646823	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.1978446536036405	0	0.0	0.0	0.0	0.0	5470.53703994368	0.0	34.19324993202382	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	1.887101538698814	0.0	9.723536268116115	0.0	0.0	0	20117.085106433675	0.0	0.0	17.21316870750585	33.192813408501024	0.0	2.475253881826501	308.3440679894559	0.0	24.300710835461206	0.0	0.0	463.9369519721136	0.0	0.0	0.0	0.0	2.1345492864495235	0.0	884.3211566389364	1.858404230695886	0.0	0.0	3032.232678545527	0.0	0.0	0.0
Cluster 567|qnrB4_1_DQ303921|quinolone	0.0	0.0	0.0	0.0	1.4871191236415333	0.0	0.0	10336.07261520313	0.0	0.0	0.0	0.0	0.0	1.8633820944774746	0.0	0.0	0.0	0.0	2.5494985396421375	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	1.2706445140231875	0.0	0.0	0.0	0.0	0.0	0.0	6.170701906469084	16.688490503707126	0.0	0.0	0.0	0.0	2.228384224559448	0.0	2254.2425789851545	0	5.579540437625585	0.0	0.0	570.2571401595551	0.0	0.0	9.769499980578233	0.0	0.0	430.06072153921485	0.0	0.0	0.0	0	0.0	0.0	0.0	4304.636672489443	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.4888952236238091	0.0	0.0	0.0	3.3854864083919893	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9442203383633222	0.0	5.336373216123809	23.378526206486253	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 568|qnrB8_1_EU043312|quinolone	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.2692105938591693	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	1.4344307256254876	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 570|qnrD1_1_FJ228229|quinolone	0.0	0.0	0.0	0.0	2.9742382472830666	0.0	0.0	0.0	0.6059963601628542	0.0	0.0	0.0	1256.8777096413066	0.0	0.0	0.0	0.0	0.0	0.0	2.744189688753347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	1.9371034969487269	0.0	0.0	2432.133435788805	0.0	0.0	0.0	0.0	0.0	0.0	1.4343959902068277	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 571|qnrE1_1_KY073238|quinolone	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5960175179895402	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 573|fusB_1_AY373761|fusidicacid	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	104.14677993547019	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	285.3087187591937	0.0	0.0	0.0
Cluster 575|catA2_1_X53796|phenicol	0.0	0.0	0.0	0.0	0.7954358103198899	0.0	0.0	0.0	2.5931007039526786	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	3.46730750646001	0.0	0.0	0	0.0	0.0	0.0	1.5345072878784285	3.621683134558872	0.0	0.0	0.0	0.0	54.33421035743599	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 576|fusC_1_KF527883|fusidicacid	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	2.0599421183730633	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	12.43975427007005	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6427805472906118	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.5335343633306662	0.0	0.0	0.0
Cluster 579|catB7_1_AF036933|phenicol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.6908594269860016	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 581|catB3_2_U13880|phenicol	2.6484637540970475	0.0	0.0	0.0	8.047938786765945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	16.195062925350168	0.0	0.0	0.0	378.1154552855787	0.0	215.5825971020925	167.07272516821848	0.0	0.0	0.0	0.0	1211.482182862374	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	1372.1737492908615	0.0	0.0	0.0	0.0	8.460111774319953	0.0	0.0	60.94475588800937	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	1997.7140525218667	0.0	0.0	4848.275518185714	0.0	13.217558797252904	0.0	0.0	1.2147116044948965	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.7403251452365428	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	25631.712508521363	0.0	0.0	16.819403410275324	91.60727928590089	27.352082959280935	9.972746500525023	0.0	0.0	45.021348744447465	0.0	7.76261359406048	493.8067028009053	0.0	0.0	0.0	0.0	0.0	0.0	335.8457798200458	1.2571558031178052	0.0	2735.209605252317	4926.253622440451	0.0	0.0	0.0
Cluster 582|catB2_1_AF047479|phenicol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.325902036843537	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 583|catB8_1_AF227506|phenicol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	6.608779398626452	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	59.23861676900983	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 584|catB10_1_AJ878850|phenicol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.478178683041573	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 586|catB1_1_M58472|phenicol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.449809541262152	0.0	0.0	0.0	0.0	0.0	0.0	1.8915634326377149	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.385375698340072	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 588|cat_2_M35190|phenicol	0.0	0.0	0.0	0.0	0.0	0.0	19.89233192461088	0.0	1301.2438642504935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.8629991417162954	19.255484471136825	0.0	0.0	0.0	0.0	0.0	0.0	0.0	601.9459560070165	3.6463460057834696	0.0	43.915092493580325	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	582.128728012746	3.4062274523709344	0.0	0.0	0.0	0.0	458.8303146839951	0.0	0.0	0.0	0	0.0	0.0	120.8168238745247	0.0	0.0	7.6404598257936955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	3003.5108089930322	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	3.5191367135345293	0.0	0.0	6.027971218095126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
Cluster 589|catP_1_U15027|phenicol	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.1193864447607935	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.672079676606213	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.965124255446444	0.0	0.0	0.0	2.530381659996159	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
